participant,session,experiment,label,label_name,channel,mean_mean,mean_std,std_mean,std_std,range_mean,range_std,ssim_mean,ssim_n,region_count
0,4,4,2,Down,all,0.41900451615032785,0.0020922290388176758,0.17123374160826152,0.002493562514160213,0.9567742928246274,0.010366775595870056,,0,18
0,4,4,3,Left,0,0.4197243984703403,0.007251737627179966,0.15798624260250418,0.00262750164938944,0.9231481481481482,0.029121892181176248,0.11788798154193517,18,18
0,4,4,3,Left,1,0.44027081339181473,0.005917332538686816,0.16989057347091285,0.004344308328731471,0.9265795206971679,0.017162674543369207,0.12306442718224272,18,18
0,4,4,3,Left,2,0.4091503325586739,0.004908081865982926,0.19115719282272742,0.004719611651089395,0.9365401987353208,0.02502516837754149,0.1421447748928171,18,18
0,4,4,3,Left,all,0.423048514806943,0.0034873533230441495,0.1730113362987148,0.002255590271801945,0.9287559558602122,0.011236650490410583,,0,18
0,4,4,4,Right,0,0.4164911921513254,0.006388039045756818,0.15773910588700898,0.004230425526129257,0.9427083333333334,0.03255323462876342,0.12592517590132377,20,20
0,4,4,4,Right,1,0.43346360675131884,0.006950922729869888,0.17719377036356682,0.0041688477891573174,0.9464705882352942,0.022411524989982633,0.10170364019943881,20,20
0,4,4,4,Right,2,0.41374321302110123,0.005013779161452332,0.18859686014303093,0.0036691270987721613,0.9518292682926829,0.01828792787529925,0.14239178277510184,20,20
0,4,4,4,Right,all,0.4212326706412485,0.0032205117190968803,0.17450991213120223,0.00272459045515874,0.9470027299537701,0.013770442682527086,,0,20
0,5,0,0,Noise,0,0.427625114911122,0.006475034394622643,0.16711256467537497,0.009906691881871097,0.9142362827483934,0.027393976158224496,0.08447975924338047,5,17
0,5,0,0,Noise,1,0.44742588135810013,0.010046093909687193,0.16713176098986104,0.007231941740625206,0.8786620530565168,0.0580748199654895,0.07460520883947055,5,17
0,5,0,0,Noise,2,0.41297396683548515,0.011746976945861602,0.17044179511254942,0.008524121766377249,0.896125116713352,0.0511703866948542,0.08258702237379073,5,17
0,5,0,0,Noise,all,0.42934165436823574,0.0064902696984666,0.16822870692592848,0.005062159679927588,0.8963411508394208,0.030557064283010315,,0,17
0,5,0,1,Up,0,0.4342902162311699,0.004853874443618176,0.1705378563889718,0.004203675705371077,0.916157372039725,0.02346491448641887,0.13694156187725817,20,22
0,5,0,1,Up,1,0.4557296464906475,0.01061286172249228,0.17453707671415924,0.006148396985275956,0.9320855614973262,0.04405918090682439,0.11749046653123993,20,22
0,5,0,1,Up,2,0.41081519369832176,0.007250548891603081,0.17262974991125282,0.004676397962487622,0.9307359307359306,0.029333072604331933,0.08760353048168308,20,22
0,5,0,1,Up,all,0.43361168547337975,0.005118898204018785,0.1725682276714613,0.0035836529460303765,0.926326288090994,0.018035352483353688,,0,22
0,5,0,2,Down,0,0.426787217809371,0.00431955162100079,0.17270126294419877,0.004474032872761553,0.9478107032286599,0.018544379405939157,0.12748895170119218,19,19
0,5,0,2,Down,1,0.4512627329876205,0.005919466020665146,0.1671622041569234,0.004715103376255028,0.9155830753353973,0.03784914039221317,0.10535393242914189,19,19
0,5,0,2,Down,2,0.4068441213030334,0.01222710252925077,0.17367524601478268,0.004432223903848698,0.9258563074352548,0.03449446926685608,0.12129617508433403,19,19
0,5,0,2,Down,all,0.4282980240333416,0.004741494129299732,0.17117957103863496,0.002529607510211735,0.9297500286664374,0.02171844401381355,,0,19
0,5,0,3,Left,0,0.4330834130838966,0.004961974588377741,0.17227336579371413,0.0038928471346349925,0.9500221141088014,0.026863560625091217,0.13209279775160074,19,19
0,5,0,3,Left,1,0.4478899372446026,0.006432215409322326,0.16588554053679816,0.0037077035566464396,0.9176470588235294,0.032469914636272475,0.10512785929899902,19,19
0,5,0,3,Left,2,0.4126005520943005,0.004817711861255422,0.17419976563081643,0.00415150410673956,0.9323308270676692,0.04301431277982802,0.13035601273011807,19,19
0,5,0,3,Left,all,0.43119130080759993,0.003565958548618183,0.17078622398710958,0.0026676250855945634,0.9333333333333333,0.02992608616417194,,0,19
0,5,0,4,Right,0,0.4319589021384335,0.0037778363818522604,0.16743400469609496,0.010038333316715812,0.9228418640183346,0.024173203038436435,0.14737927457848363,21,22
0,5,0,4,Right,1,0.4466523972462067,0.007052750647057755,0.16930957781327544,0.0037760122569534503,0.8713012477718359,0.032555574326480714,0.09961884058346673,21,22
0,5,0,4,Right,2,0.4123404078758009,0.006375070413577429,0.17059373369385952,0.006533183948352332,0.8928571428571428,0.039188152371324905,0.10305821447745199,21,22
0,5,0,4,Right,all,0.43031723575348035,0.002818522585041532,0.16911243873440998,0.004900513504195752,0.8956667515491045,0.016605425316652194,,0,22
0,5,1,0,Noise,0,0.3976530653502972,0.010855292996484734,0.17625890473099115,0.009476029653717539,0.9242790697674418,0.034767765936629634,0.08194968928497978,4,25
0,5,1,0,Noise,1,0.4137214837767791,0.011875008827275628,0.1683065879270106,0.009779764221277467,0.8592941176470588,0.04907604594173101,0.08640398079740283,4,25
0,5,1,0,Noise,2,0.4102124353675019,0.009106531250835867,0.1799887442545338,0.00949777579632414,0.8795081967213114,0.07285405260094745,0.06948443269798846,4,25
0,5,1,0,Noise,all,0.4071956614981927,0.008008882537748596,0.17485141230417853,0.006121254560699791,0.8876937947119374,0.02306738528325564,,0,25
0,5,1,1,Up,0,0.40516242192824087,0.00683407595089262,0.17850576804737678,0.004704423579567344,0.9545219638242894,0.01836754211626461,0.12246017641623899,18,18
0,5,1,1,Up,1,0.4310922129845368,0.008069645133505225,0.17492469701870653,0.0031501582766528765,0.9610021786492374,0.02145707641692811,0.09639705253135786,18,18
0,5,1,1,Up,2,0.4098714254712841,0.008641344142744721,0.1819292282331625,0.004544116077087845,0.9050546448087431,0.0426898906885239,0.092824007047776,18,18
0,5,1,1,Up,all,0.41537535346135396,0.005878942478660739,0.1784532310997486,0.002455979695208279,0.94019292909409,0.01370761840197777,,0,18
0,5,1,2,Down,0,0.3924239050646553,0.0063004188195210946,0.18144194340452396,0.0040014530712342115,0.949280177187154,0.028057915915984045,0.10371798187565076,20,21
0,5,1,2,Down,1,0.4124243609484478,0.007624776230505538,0.16928401674847157,0.004274996227552818,0.8838468720821663,0.027687390703384204,0.12052595783329915,20,21
0,5,1,2,Down,2,0.4100139871657911,0.007873367295802921,0.18392687449483047,0.006651264234740968,0.9283762685402029,0.045427495671366926,0.12454103941493119,20,21
0,5,1,2,Down,all,0.4049540843929647,0.005974423690780491,0.17821761154927535,0.003178925135416118,0.9205011059365078,0.013965834779903326,,0,21
0,5,1,3,Left,0,0.39738707759720204,0.008722120744440261,0.17754609536278015,0.0035198826986894763,0.9325581395348839,0.02056993428326347,0.11465881948260662,18,18
0,5,1,3,Left,1,0.4156480898004036,0.0060197244872746405,0.16838991632140085,0.0041789754140925135,0.8875816993464052,0.02878611762824728,0.12149436624838275,18,18
0,5,1,3,Left,2,0.4092560385032701,0.00401651233606204,0.18408932286364316,0.004339742122846626,0.9385245901639343,0.04293797241737186,0.08875274104725996,18,18
0,5,1,3,Left,all,0.40743040196695857,0.004089845224251257,0.1766751115159414,0.002500572771752164,0.9195548096817411,0.01610153027835425,,0,18
0,5,1,4,Right,0,0.39188750138121864,0.004517876498287191,0.1816128716619056,0.004404350310261912,0.9312896405919662,0.027193986022699256,0.1300320803270973,20,22
0,5,1,4,Right,1,0.4118065118869026,0.006655776197172451,0.17003174215895303,0.006577936292287233,0.8786096256684491,0.03599220957527382,0.1068177812484834,20,22
0,5,1,4,Right,2,0.40536143085251924,0.005881406836901925,0.18228158564733465,0.007962157239626389,0.9007078986587183,0.05681575317274349,0.09781368830178903,20,22
0,5,1,4,Right,all,0.40301848137354684,0.004366775675842488,0.17797539982273108,0.003711419786697462,0.9035357216397113,0.019768253488652868,,0,22
0,5,2,0,Noise,0,0.4036272572529243,0.010639716285302896,0.1755396289678314,0.007610487254504012,0.8931818181818182,0.04624315897585411,0.07511609548829938,5,14
0,5,2,0,Noise,1,0.41978276518475705,0.009916944238537416,0.1704983649017236,0.007871231869758152,0.8778711484593836,0.03779812397597292,0.09194059562868581,5,14
0,5,2,0,Noise,2,0.4120186657370513,0.008729583189829984,0.17966975517835498,0.008576560333596134,0.8919716646989374,0.07694690364745788,0.09074221154313679,5,14
0,5,2,0,Noise,all,0.41180956272491087,0.007061283443092423,0.17523591634930333,0.004196635745194705,0.8876748771133798,0.027506452989225844,,0,14
0,5,2,1,Up,0,0.4055749160294979,0.006181206331270259,0.17811389146771972,0.0051318258675595784,0.9158008658008657,0.022435354682036446,0.10829073143677673,20,21
0,5,2,1,Up,1,0.4349722461434807,0.008726211487008157,0.17888674327755877,0.006440810589211408,0.9452847805788982,0.035629694221331165,0.11570988767889394,20,21
0,5,2,1,Up,2,0.41972303673178724,0.006547681460769761,0.18497390044805165,0.002096055480004797,0.9338842975206612,0.04038186009440511,0.10421174083113231,20,21
0,5,2,1,Up,all,0.42009006630158857,0.00560881603661001,0.1806581783977767,0.002952157589844904,0.9316566479668085,0.01723750860672067,,0,21
0,5,2,2,Down,0,0.40120175465620483,0.005822222926873421,0.18236780899928864,0.004790603029310416,0.9580808080808081,0.018017678589347746,0.1177127064898033,18,18
0,5,2,2,Down,1,0.4216161183032684,0.00819598885397487,0.1694542738869235,0.0024376326122530585,0.9233115468409587,0.04909516156194418,0.10385079412802188,18,18
0,5,2,2,Down,2,0.4096924759609571,0.008672363088086048,0.17814133683145836,0.008239414953898853,0.9106978879706153,0.051594792582044614,0.12213524036229903,18,18
0,5,2,2,Down,all,0.41083678297347676,0.005262642787198665,0.1766544732392235,0.0039549684216497955,0.9306967476307939,0.02346532704213479,,0,18
0,5,2,3,Left,0,0.4010380282410213,0.00661971594205585,0.1718522516675936,0.005592758244877384,0.9008658008658008,0.0507509525949568,0.10543282081773311,20,21
0,5,2,3,Left,1,0.4230283769482154,0.011256910727660432,0.1663400123059063,0.00524894868712385,0.8879551820728292,0.030792965652464536,0.11562747777991704,20,21
0,5,2,3,Left,2,0.4087754397229144,0.009735286708523467,0.18158327209339953,0.007148413823889348,0.9484454939000393,0.03221071193174404,0.13861684167742677,20,21
0,5,2,3,Left,all,0.4109472816373837,0.007160956595910393,0.1732585120222998,0.004296913812087029,0.9124221589462231,0.022989323481833343,,0,21
0,5,2,4,Right,0,0.40727171453495387,0.005436282535631172,0.17352516023764764,0.006928643888521328,0.9291443850267379,0.012962400283075918,0.11397984621689235,17,17
0,5,2,4,Right,1,0.42015891054082016,0.007775899946843983,0.17436705101524086,0.004352283379948738,0.9335640138408304,0.019825778476172423,0.14163009582746586,17,17
0,5,2,4,Right,2,0.41196817380264916,0.011809843107747095,0.17844542920118944,0.011484031172582735,0.8857559552746719,0.040061902927393686,0.11382722935947605,17,17
0,5,2,4,Right,all,0.4131329329594744,0.004720015401138242,0.17544588015135934,0.005897105868778258,0.9161547847140801,0.014879588475630565,,0,17
0,5,3,0,Noise,0,0.4173340628754462,0.017471679319357745,0.17468941031003576,0.008775483479756577,0.9156611969111969,0.04581525742941458,0.06833897467088416,14,37
0,5,3,0,Noise,1,0.43474407806930715,0.011608244297353151,0.17566416833908413,0.005453807906181897,0.9324854266030737,0.02800766290142136,0.09632979654879202,14,37
0,5,3,0,Noise,2,0.40535401095757817,0.008665190311771452,0.18814978375785635,0.006916862820750288,0.9222015537805012,0.059982938275177644,0.09294568141173422,14,37
0,5,3,0,Noise,all,0.41914405063411053,0.007896328409978235,0.17950112080232541,0.003530535591989455,0.9234493924315906,0.0298209959945538,,0,37
0,5,3,1,Up,0,0.4220927347088008,0.014795459397110015,0.17390624809242436,0.005361734860488013,0.9278273809523809,0.03150315238001958,0.09206416705304038,21,24
0,5,3,1,Up,1,0.438301217138035,0.0076084747626567984,0.17657563373471127,0.0056255175658132305,0.9558823529411765,0.023479629063520146,0.1077277189814983,21,24
0,5,3,1,Up,2,0.40229638019850594,0.0066746418268024,0.18486703282874303,0.00429740099449216,0.9578272604588394,0.03716185117761054,0.09940267306182873,21,24
0,5,3,1,Up,all,0.42089677734844727,0.003963967175163143,0.17844963821862622,0.003162468728851222,0.9471789981174656,0.0179968768486978,,0,24
0,5,3,2,Down,0,0.41806060706279236,0.012955710157474924,0.17384932549389254,0.0058601912277119915,0.9340277777777778,0.02947604312285836,0.08800635495193145,17,18
0,5,3,2,Down,1,0.4384106795150927,0.00901823899720865,0.16896400372437373,0.0064378531044398,0.9427015250544662,0.023147179420518076,0.08536351585375523,17,18
0,5,3,2,Down,2,0.40848543974996265,0.007365236039216911,0.19070144069045536,0.0038507534090477247,0.9415204678362572,0.046228202935714245,0.10470740363330809,17,18
0,5,3,2,Down,all,0.4216522421092826,0.0046849070180284575,0.17783825663624053,0.003149801420260929,0.9394165902228337,0.02636581915828652,,0,18
0,5,3,3,Left,0,0.42732469896588926,0.013856295944236464,0.17979187648389428,0.00705194100675042,0.9322089947089948,0.03002497440270373,0.09893768730572443,22,27
0,5,3,3,Left,1,0.43737318671052056,0.007419993778683882,0.17264068405341093,0.007115268520903951,0.9414669571532316,0.03638218783995702,0.11160765784446819,22,27
0,5,3,3,Left,2,0.4031347030833429,0.005375635254904985,0.18599745997393052,0.006046013852039518,0.9521667416404258,0.03844165161484093,0.1213511459434372,22,27
0,5,3,3,Left,all,0.42261086291991756,0.0046366182702205485,0.17947667350374524,0.004523535261277916,0.941947564500884,0.022384953864156426,,0,27
0,5,3,4,Right,0,0.4175808868572552,0.01382096661397566,0.17482520220555461,0.007534177883321071,0.9184523809523809,0.03185755372511962,0.12029686385322184,14,15
0,5,3,4,Right,1,0.4313412223288726,0.004826960241782343,0.17748915426946468,0.004872613388132888,0.94718954248366,0.016159980843681847,0.11766228405518132,14,15
0,5,3,4,Right,2,0.4034208350814772,0.007792539469614632,0.1863632587508471,0.0041407321519817426,0.9241565452091768,0.04535411220638519,0.12388890766915443,14,15
0,5,3,4,Right,all,0.4174476480892017,0.004611369982145403,0.1795592050752888,0.0018050308120007815,0.9299328228817393,0.0213619815737282,,0,15
0,5,4,0,Noise,0,0.4118120238330417,0.010167969921415264,0.1619525934080153,0.01139016715146635,0.8697061803444781,0.04204970631017218,0.10395286366543427,4,21
0,5,4,0,Noise,1,0.43933928781027365,0.012771016322539299,0.17036436223171045,0.010628178242018622,0.926797385620915,0.041526677562483176,0.12373833417366412,4,21
0,5,4,0,Noise,2,0.4028236277308605,0.009851536518393027,0.1826378613492522,0.006600439253025276,0.9203224596925385,0.046631606555702525,0.0906970795509498,4,21
0,5,4,0,Noise,all,0.41799164645805864,0.006679916776621142,0.17165160566299265,0.005828683080780876,0.9056086752193105,0.022400444635407007,,0,21
0,5,4,1,Up,0,0.4156244454427051,0.006633447141731001,0.17124475188907326,0.014903114027417567,0.9285554311310191,0.028776466087581984,0.12315817478368024,19,19
0,5,4,1,Up,1,0.44712645171804466,0.011809493848285207,0.1705909416091231,0.004461137068219963,0.9793601651186791,0.019160121756717875,0.09228849227964357,19,19
0,5,4,1,Up,2,0.4020652206495667,0.006428977909955375,0.18021058319497418,0.004044839330260572,0.9463323663489432,0.016918984440337213,0.10927371104383639,19,19
0,5,4,1,Up,all,0.42160537260343883,0.006045634743179266,0.17401542556439017,0.004355701959197959,0.9514159875328805,0.012742745159146621,,0,19
0,5,4,2,Down,0,0.4085947449286744,0.006575585767095661,0.16347491012149878,0.004602839375154882,0.9165484633569739,0.052870397848769964,0.12233038130950386,18,18
0,5,4,2,Down,1,0.44022530752025785,0.0046334227686849,0.1683283740498225,0.006602198431438266,0.9738562091503269,0.015628497980119335,0.12026198563027878,18,18
0,5,4,2,Down,2,0.40897213709276303,0.009480497876879799,0.18235943564903628,0.004660246065196692,0.9254155730533683,0.026409292707429866,0.12193450221632106,18,18
0,5,4,2,Down,all,0.41926406318056514,0.003315557752318141,0.17138757327345253,0.002888792117178594,0.9386067485202231,0.02464531013300575,,0,18
0,5,4,3,Left,0,0.4106622439625575,0.007274033541867172,0.15954418296288564,0.00381183375958451,0.9131414267834793,0.03101784790939425,0.11700625172414204,17,17
0,5,4,3,Left,1,0.4379338015835009,0.007528215530825905,0.17060452634368575,0.004695214047715352,0.9806228373702423,0.020018762260343853,0.1216652605840895,17,17
0,5,4,3,Left,2,0.40816521619496426,0.00960594953276082,0.18284526974806534,0.0028212823450832094,0.9078276980083372,0.024391138973888764,0.1368376555902893,17,17
0,5,4,3,Left,all,0.4189204205803409,0.0038617646730408064,0.17099799301821222,0.002429453721576823,0.9338639873873529,0.019110575162819884,,0,17
0,5,4,4,Right,0,0.41288280358494084,0.00692938353111122,0.15977917687980692,0.006766060745128102,0.8857142857142858,0.03707957538094726,0.14290939527527938,20,21
0,5,4,4,Right,1,0.4442077872529618,0.009423160359340205,0.17170940913522015,0.006331586359833481,0.9417366946778711,0.032392387462639144,0.11025848030877206,20,21
0,5,4,4,Right,2,0.402063801404177,0.00706852162135266,0.18043943697907233,0.006005313484633279,0.9480689913760779,0.030460817118591606,0.13343819476868107,20,21
0,5,4,4,Right,all,0.41971813074735986,0.004499077381253606,0.17064267433136646,0.004222969392188631,0.9251733239227449,0.02492902410775488,,0,21
1,0,0,0,Noise,0,0.3379438075403414,0.005044799211630269,0.2261457217907371,0.0042733316394085695,0.9009370816599732,0.02673703055398058,0.11170625075819299,46,63
1,0,0,0,Noise,1,0.3784533492717692,0.009246555566402175,0.18119814984703875,0.005944339859271796,0.9138988928904895,0.04465729290542948,0.09499371215749194,46,63
1,0,0,0,Noise,2,0.35121720145701374,0.013918337498648334,0.20970008147276983,0.006498391728374769,0.909866168689698,0.047203509725206615,0.11782170197507182,46,63
1,0,0,0,Noise,all,0.3558714527563748,0.006312324931163624,0.20568131770351525,0.0027459541024859205,0.9082340477467202,0.020753708784380993,,0,63
1,0,0,1,Up,0,0.3408555929384449,0.003936390447821481,0.22640124020341745,0.0040832608149277035,0.9322507420988301,0.03137357725416768,0.1120794084597246,23,23
1,0,0,1,Up,1,0.3754473143766962,0.005278480827978289,0.1782542441974817,0.004363736675166654,0.9256485202776763,0.04727310536675977,0.0933809876135113,23,23
1,0,0,1,Up,2,0.3505284641994783,0.006155764386767506,0.209017086673942,0.004563022777836755,0.9740835464620631,0.01857301852526825,0.1350981522303589,23,23
1,0,0,1,Up,all,0.35561045717153983,0.0027284642252674066,0.20455752369161373,0.0020346393191569383,0.9439942696128566,0.0204215449779487,,0,23
1,0,0,2,Down,0,0.3363312427503492,0.0027766219306372708,0.22319181698587107,0.0030532667567537506,0.9221887550200804,0.04655575323845139,0.12116576957481547,16,16
1,0,0,2,Down,1,0.3707023703543203,0.004463887205611598,0.17865067753337066,0.0030794387442291183,0.938813025210084,0.03151610624807641,0.10976828891747972,16,16
1,0,0,2,Down,2,0.3530622255385656,0.018031691366442705,0.20949863390587317,0.004713593004986981,0.9127450980392157,0.030795343763110456,0.12312907775951493,16,16
1,0,0,2,Down,all,0.353365279547745,0.007348523156242284,0.20378037614170497,0.0019595665045373674,0.92458229275646,0.022680354395953166,,0,16
1,0,0,3,Left,0,0.3383315112998909,0.003926212933428928,0.22852389976666185,0.006410077144742874,0.9078536367692993,0.03106167034604206,0.1083705347121527,18,18
1,0,0,3,Left,1,0.37684995375433616,0.005068393748618699,0.17474599731362775,0.004169910669497405,0.9117647058823528,0.04096559437489012,0.10280840789499229,18,18
1,0,0,3,Left,2,0.3531469158345103,0.010615230358437852,0.2076589073885582,0.005460393266116957,0.9588235294117646,0.03607366700400839,0.10752430983229126,18,18
1,0,0,3,Left,all,0.3561094602962458,0.004224545962702654,0.20364293482294926,0.00266770917640638,0.9261472906878058,0.020942798883827003,,0,18
1,0,0,4,Right,0,0.33734561346206926,0.002886458489962369,0.22690567549050916,0.0025461787645789102,0.9216867469879518,0.03062056965032566,0.12157891221104941,16,16
1,0,0,4,Right,1,0.3788016194827415,0.004737482084138831,0.176942976689488,0.003936487776128584,0.9109768907563025,0.038607287908633235,0.11871123228053054,16,16
1,0,0,4,Right,2,0.3419786403586586,0.009463615105017665,0.20868045239371671,0.0034784794728801444,0.9149509803921568,0.04676857659266435,0.13405959375321272,16,16
1,0,0,4,Right,all,0.3527086244344898,0.003120445318662026,0.20417636819123797,0.0017302724555761863,0.9158715393788037,0.022275395670791412,,0,16
1,0,1,0,Noise,0,0.3414802616988127,0.00653522212963521,0.23372638597005202,0.007364286761938123,0.8950413223140495,0.022009224180947324,0.10992897097975268,35,65
1,0,1,0,Noise,1,0.36880345972090567,0.0072833339643387975,0.18063745289499858,0.008366520521164949,0.8915875613747953,0.042646889478095674,0.10261371164000677,35,65
1,0,1,0,Noise,2,0.3255258169605543,0.014607012757426211,0.20646900066921448,0.008529018534859252,0.8996681749622926,0.03816542326142998,0.14092839941946753,35,65
1,0,1,0,Noise,all,0.34526984612675754,0.005977925502929134,0.20694427984475502,0.004452812507278944,0.8954323528837126,0.02210478426758314,,0,65
1,0,1,1,Up,0,0.34215373324955844,0.004395760093129965,0.23465238490529797,0.004722999784084765,0.9393214441061332,0.022509290715111915,0.1263453716869544,19,19
1,0,1,1,Up,1,0.36818379701478193,0.0032538778183673696,0.18217310479648816,0.0037194659938996834,0.928107502799552,0.03881693784850401,0.09253034655909607,19,19
1,0,1,1,Up,2,0.3173096134258105,0.008619679372358087,0.20196524272128724,0.004174596950701179,0.920330237358101,0.03153695027913483,0.14073113106281943,19,19
1,0,1,1,Up,all,0.342549047896717,0.0041821011517961665,0.20626357747435775,0.002246063203747823,0.9292530614212621,0.020280887704190006,,0,19
1,0,1,2,Down,0,0.33876046800653414,0.0033352190340341153,0.23050628402765394,0.002931251451493443,0.9184428012179209,0.019374153740119988,0.11336018094963213,19,19
1,0,1,2,Down,1,0.36145217623431286,0.0042885165823208955,0.17634918899609134,0.0030193145206525904,0.9316909294512878,0.02466917814002271,0.10630262878465295,19,19
1,0,1,2,Down,2,0.3370505303141266,0.013921168394785268,0.2069882628492763,0.004728879900671679,0.9256965944272446,0.028712789036928598,0.11329281383580884,19,19
1,0,1,2,Down,all,0.3457543915183245,0.003717763159381066,0.20461457862434052,0.00227552461003328,0.9252767750321511,0.014015056287650644,,0,19
1,0,1,3,Left,0,0.3420284534056611,0.004305585348820432,0.23796277607403446,0.00582816596595884,0.91278816876903,0.01816379526851316,0.12085662305947262,19,19
1,0,1,3,Left,1,0.3710324688557138,0.005057917584390382,0.18124872042530982,0.0043491386993778,0.9249720044792833,0.03851293767715337,0.10363772357939162,19,19
1,0,1,3,Left,2,0.33218675809359544,0.010365876891275667,0.20400346062347496,0.00563730435376714,0.9351909184726522,0.03245329181199037,0.12181892396420872,19,19
1,0,1,3,Left,all,0.3484158934516568,0.004590378282831192,0.20773831904093973,0.0024279782030303407,0.9243170305736552,0.015341242137469128,,0,19
1,0,1,4,Right,0,0.3432204162650358,0.003657307836352345,0.23291686178208876,0.0044675187675118615,0.9306220095693781,0.028846110959349715,0.12224795413157509,19,19
1,0,1,4,Right,1,0.37070667556369696,0.005215925366576629,0.18590273669749807,0.0035479540153553913,0.9368421052631579,0.04326271730841088,0.11474872869963455,19,19
1,0,1,4,Right,2,0.3155097756427066,0.01048289058230637,0.20704768173519889,0.00760363996729965,0.9003095975232198,0.031135152721870486,0.16075114663738402,19,19
1,0,1,4,Right,all,0.3431456224904798,0.0034333010243712504,0.20862242673826192,0.002405913892582508,0.9225912374519185,0.02059521307758348,,0,19
1,0,2,0,Noise,0,0.3554795229858185,0.007260307690930676,0.2296958550795441,0.005962762234396933,0.8939894113983183,0.03138380080441632,0.10143647777773777,22,65
1,0,2,0,Noise,1,0.3823651877853302,0.011375249651412681,0.1798534250943196,0.006624343810907951,0.8785391079508726,0.04434666371622336,0.10375546906195243,22,65
1,0,2,0,Noise,2,0.35607169674784583,0.012890371487084563,0.2000199181419752,0.007852700113778565,0.8474208144796379,0.03776561116212732,0.11285797349980907,22,65
1,0,2,0,Noise,all,0.3646388025063315,0.006160019749218796,0.2031897327719463,0.0042350162306092065,0.8733164446096097,0.02437319878784669,,0,65
1,0,2,1,Up,0,0.3554490490098943,0.003814785232968076,0.23059401670287663,0.003830912884469303,0.9495117885210763,0.031721288740518105,0.11668374161218609,17,17
1,0,2,1,Up,1,0.3786783814080596,0.008886762885243331,0.17946244819035706,0.0043427938629655985,0.9172021749876421,0.024668764003023542,0.0823781337916448,17,17
1,0,2,1,Up,2,0.37160858418794396,0.011140326803553913,0.19783372910101818,0.0041361799112125015,0.9372549019607843,0.0475667038066988,0.09904556541258114,17,17
1,0,2,1,Up,all,0.3685786715352992,0.0038394932535684326,0.20263006466475064,0.0025298973630800974,0.9346562884898342,0.024053207284751486,,0,17
1,0,2,2,Down,0,0.3556224375522147,0.0026059483009774056,0.2311727473217329,0.002331714583942153,0.9468623481781376,0.02350852402446869,0.1082161356654864,16,16
1,0,2,2,Down,1,0.3749756801349862,0.0037581077347774343,0.17925908083871916,0.003097350161743892,0.8962710084033614,0.03865298829009789,0.09109401512606456,16,16
1,0,2,2,Down,2,0.3602266519992847,0.008929101185299333,0.19773862006437778,0.00518191544572196,0.8544117647058823,0.023610969762337813,0.10206714314685501,16,16
1,0,2,2,Down,all,0.3636082565621619,0.004326107459323085,0.20272348274160995,0.0018402667319562095,0.8991817070957938,0.020665799285804972,,0,16
1,0,2,3,Left,0,0.3536935001645019,0.004145621679425782,0.23104078386586802,0.003305423309262103,0.9460188933873144,0.026606431700313724,0.11493761911431408,23,24
1,0,2,3,Left,1,0.37885055836569803,0.006836653418961942,0.1838679478711984,0.0022062900731830534,0.945203081232493,0.036660385774213385,0.11026300849931102,23,24
1,0,2,3,Left,2,0.3521691034503349,0.011621641664161256,0.20506647698085814,0.005853675051896745,0.8687908496732026,0.020910814081512935,0.1105366996490977,23,24
1,0,2,3,Left,all,0.3615710539935116,0.004537355166262008,0.20665840290597484,0.002888393460955062,0.9200042747643367,0.021393583218337064,,0,24
1,0,2,4,Right,0,0.34858790666729367,0.004946008728990791,0.2216053885896921,0.007571482172136871,0.9223178137651822,0.03451896824741137,0.1286651704474996,16,16
1,0,2,4,Right,1,0.3839850342483105,0.0067483366283716045,0.18068496141239723,0.0056461895918315155,0.8933823529411765,0.027353984584693597,0.0982475819183632,16,16
1,0,2,4,Right,2,0.36316974536608526,0.01048553312199033,0.19600823991060995,0.004150191759060363,0.8644607843137255,0.02690278967453396,0.10389708757806336,16,16
1,0,2,4,Right,all,0.36524756209389647,0.00401793712480334,0.1994328633042331,0.003809973592132512,0.8933869836733613,0.01613554779588089,,0,16
1,0,3,0,Noise,0,0.3513649996391407,0.0072976962802211495,0.23925328143786098,0.005641553241474078,0.9136295894865194,0.03292591542028373,0.1035107541948691,27,61
1,0,3,0,Noise,1,0.372028591058218,0.009054740274899577,0.18185360822031754,0.008048220649169975,0.8858791247449518,0.04292115191225963,0.08890221364839573,27,61
1,0,3,0,Noise,2,0.327468370873222,0.011018031951849208,0.2100474479799136,0.00635493524935857,0.9195114111218259,0.03840072512409315,0.14370017174578498,27,61
1,0,3,0,Noise,all,0.35028732052352685,0.004689430207442565,0.21038477921269738,0.0033878548099002593,0.9063400417844323,0.023336724412279436,,0,61
1,0,3,1,Up,0,0.3535228314655902,0.0036462266032882165,0.24145407939262128,0.004750222426373326,0.9541519086973632,0.02874515017773359,0.10705750921142612,20,21
1,0,3,1,Up,1,0.3724679725771754,0.0038935750918131836,0.17983640370610857,0.005348008233578036,0.9301042305334151,0.03379791830698414,0.07095105833324503,20,21
1,0,3,1,Up,2,0.3228440596956107,0.006302372311609951,0.20897471673805018,0.0042464822982843774,0.9706816059757235,0.019788153210645067,0.1516252748969809,20,21
1,0,3,1,Up,all,0.34961162124612544,0.0023736327330674692,0.21008839994559333,0.0018462705486099835,0.9516459150688339,0.016977349138048683,,0,21
